source_row,facility_code,facility_name,province,district,latitude,longitude,facility_type_raw,facility_type_canonical,ownership_raw,ownership_canonical,location_raw,location_canonical,level_raw,level_canonical,contact_raw,status_raw,status_canonical,bed_capacity,date_opened,date_closed,comments,acceptable_missing_fields,frontend_missing_visible,geospatial_readiness,facility_setup_state,source_label
1006,ZW060602,Mbizingwe RHC,Matabeleland South,Umzingwane,-20.403826,28.814901,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,0774673544,Open,ACTIVE_OR_OPERATIONAL,N/a,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1007,ZW060628,Mhlahlandlela Clinic,Matabeleland South,Umzingwane,-20.521632,28.780723,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0774670778,Open,ACTIVE_OR_OPERATIONAL,N/a,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1008,ZW060605,Mpisini RHC,Matabeleland South,Umzingwane,-20.208298,29.109677,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,0782871795,Open,ACTIVE_OR_OPERATIONAL,N/a,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1009,ZW060606,Mzingwane RHC,Matabeleland South,Umzingwane,-20.342121,28.941538,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,0787517741,Open,ACTIVE_OR_OPERATIONAL,N/a,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1010,ZW060629,Nhlangano Clinic,Matabeleland South,Umzingwane,-20.194343,28.77354,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0787478617,Open,ACTIVE_OR_OPERATIONAL,N/a,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1011,ZW060630,Nswazi Clinic,Matabeleland South,Umzingwane,-20.542754,28.982143,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0773901141,Open,ACTIVE_OR_OPERATIONAL,N/a,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1012,ZW060631,Ntshamathe Clinic,Matabeleland South,Umzingwane,-20.149034,28.791059,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0772824061,Open,ACTIVE_OR_OPERATIONAL,N/a,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1013,ZW060636,Shale Clinic,Matabeleland South,Umzingwane,-20.470284,28.842285,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0782871794,Open,ACTIVE_OR_OPERATIONAL,N/a,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1014,ZW060603,Umzingwane ZNA Clinic,Matabeleland South,Umzingwane,-20.2788406,28.2919202,RHC,RURAL_HEALTH_CENTRE,ZNA,UNIFORMED_SERVICE,Rural,RURAL,Primary,PRIMARY,0777986961,Open,ACTIVE_OR_OPERATIONAL,N/a,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1015,ZW060677,Willie Sibanda clinic,Matabeleland South,Umzingwane,-20.2763731,28.2919051,Private Clinic,PRIVATE_CLINIC,Private,PRIVATE,Rural,RURAL,Primary,PRIMARY,786666821,Open,ACTIVE_OR_OPERATIONAL,N/a,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1016,ZW060634,Zimbili Clinic,Matabeleland South,Umzingwane,-20.065543,28.971442,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0779711759,Open,ACTIVE_OR_OPERATIONAL,N/a,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1017,ZW080176,Bikita Minerals Clinic,Masvingo,Bikita,-19.958386,31.41929,RHC,RURAL_HEALTH_CENTRE,Mine,MINE,Rural,RURAL,primary,PRIMARY,0773 899 032,Functional,ACTIVE_OR_OPERATIONAL,N/A,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1018,ZW08010A,Bikita Rural Hospital,Masvingo,Bikita,-20.067184,31.607363,Rural Hospital,RURAL_HOSPITAL,Government,GOVERNMENT,Rural,RURAL,primary,PRIMARY,0777140257,Functional,ACTIVE_OR_OPERATIONAL,45,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1019,ZW080138,Budzi Clinic,Masvingo,Bikita,-19.971957,31.956611,RHC,RURAL_HEALTH_CENTRE,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,primary,PRIMARY,263773607940,Functional,ACTIVE_OR_OPERATIONAL,N/A,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1020,ZW08010B,Chikuku Rural Hospital,Masvingo,Bikita,-20.000121,31.868625,Rural Hospital,RURAL_HOSPITAL,Government,GOVERNMENT,Rural,RURAL,primary,PRIMARY,0778 846 851,Functional,ACTIVE_OR_OPERATIONAL,27,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1021,ZW080101,Chirorwe Rural Health Centre,Masvingo,Bikita,-19.88481,31.917469,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,primary,PRIMARY,0775 737 088,Functional,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1022,ZW080125,Chitasa Clinic,Masvingo,Bikita,-20.191323,31.845649,RHC,RURAL_HEALTH_CENTRE,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,primary,PRIMARY,0777299602,Functional,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1023,ZW080102,Dewure I Rural Health Centre,Masvingo,Bikita,-19.945881,32.114363,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,primary,PRIMARY,0776 066 978,Functional,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1024,ZW080103,Dewure II Rural Health Centre,Masvingo,Bikita,-20.247159,31.95153,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,primary,PRIMARY,0777 818 952,Functional,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1025,ZW080134,Gangare Rural Health Centre,Masvingo,Bikita,-19.91534,31.816911,RHC,RURAL_HEALTH_CENTRE,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,primary,PRIMARY,0772241167,Functional,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1026,ZW080135,Gava Rural Health Centre,Masvingo,Bikita,-20.537572,31.809791,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,primary,PRIMARY,0773 658 543,Functional,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1027,ZW080126,Hozvi Clinic,Masvingo,Bikita,-20.04855,31.537167,RHC,RURAL_HEALTH_CENTRE,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,primary,PRIMARY,0779 692 857,Functional,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1028,ZW080127,Mandara Clinic,Masvingo,Bikita,-20.177448,31.615585,RHC,RURAL_HEALTH_CENTRE,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,primary,PRIMARY,0772247173,Functional,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1029,ZW080128,Marozva Clinic,Masvingo,Bikita,-19.999695,31.511858,RHC,RURAL_HEALTH_CENTRE,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,primary,PRIMARY,0772431726,Functional,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1030,ZW08010C,Mashoko Mission Hospital,Masvingo,Bikita,-20.494408,31.749266,Mission Hospital,MISSION_HOSPITAL,Mission,MISSION_FAITH_BASED,Rural,RURAL,secondary,SECONDARY,773118919,Functional,ACTIVE_OR_OPERATIONAL,200,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1031,ZW080104,Mukanga Rural Health Centre,Masvingo,Bikita,-20.437046,31.713531,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,primary,PRIMARY,0772246484,Functional,ACTIVE_OR_OPERATIONAL,N/A,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1032,ZW080105,Mukore Rural Health Centre,Masvingo,Bikita,-20.139769,31.842512,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,primary,PRIMARY,0772 247 419,Functional,ACTIVE_OR_OPERATIONAL,N/A,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1033,ZW080132,Mungezi Rural Health Centre,Masvingo,Bikita,-19.913928,31.521165,RHC,RURAL_HEALTH_CENTRE,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,primary,PRIMARY,0717 870 379,Functional,ACTIVE_OR_OPERATIONAL,N/A,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1034,ZW080136,Mupamaonde Clinic,Masvingo,Bikita,-19.880016,31.726437,RHC,RURAL_HEALTH_CENTRE,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,primary,PRIMARY,0773549802,Functional,ACTIVE_OR_OPERATIONAL,N/A,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1037,ZW080108,Muvava Clinic,Masvingo,Bikita,-20.09192,31.954963,RHC,RURAL_HEALTH_CENTRE,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,primary,PRIMARY,0773906237,Functional,ACTIVE_OR_OPERATIONAL,N/A,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1038,ZW080130,Negovani Clinic,Masvingo,Bikita,-20.129023,31.727106,RHC,RURAL_HEALTH_CENTRE,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,primary,PRIMARY,0737 823 655,Functional,ACTIVE_OR_OPERATIONAL,N/A,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1039,ZW080107,Ngorima Rural Health Centre,Masvingo,Bikita,-20.277962,31.682369,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,primary,PRIMARY,0775 278 656,Functional,ACTIVE_OR_OPERATIONAL,N/A,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1040,ZW080106,Nyika Rural Health Centre,Masvingo,Bikita,-19.994046,31.588799,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,primary,PRIMARY,0773 550 578,Functional,ACTIVE_OR_OPERATIONAL,N/A,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1042,ZW080195,Ruponeso Clinic,Masvingo,Bikita,-21.963605,30.753964,RHC,RURAL_HEALTH_CENTRE,Mission,MISSION_FAITH_BASED,Rural,RURAL,primary,PRIMARY,0778 909 949,Functional,ACTIVE_OR_OPERATIONAL,N/A,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1043,ZW080137,Shumbaimwe Clinic,Masvingo,Bikita,-20.008475,31.422752,RHC,RURAL_HEALTH_CENTRE,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,primary,PRIMARY,773361443,Functional,ACTIVE_OR_OPERATIONAL,N/A,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1044,ZW08010D,Silveira Mission Hospital,Masvingo,Bikita,-20.023569,31.686867,Mission Hospital,MISSION_HOSPITAL,Mission,MISSION_FAITH_BASED,Rural,RURAL,secondary,SECONDARY,0783370421,Functional,ACTIVE_OR_OPERATIONAL,200,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1045,ZW080201,Chambuta Clinic,Masvingo,Chiredzi,-21.254308,31.80124,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,primary,PRIMARY,263772950066,functional,ACTIVE_OR_OPERATIONAL,6,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1046,ZW080225,Chibvedziva Clinic,Masvingo,Chiredzi,-21.351047,31.776153,RHC,RURAL_HEALTH_CENTRE,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,primary,PRIMARY,263775136150,functional,ACTIVE_OR_OPERATIONAL,6,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1047,ZW08020B,Chikombedzi Mission Hospital,Masvingo,Chiredzi,-21.674289,31.327555,Mission Hospital,MISSION_HOSPITAL,Mission,MISSION_FAITH_BASED,Rural,RURAL,secondary,SECONDARY,263785065295,functional,ACTIVE_OR_OPERATIONAL,160,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1048,ZW080342,Chikwirire RHC,Masvingo,Chiredzi,,,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,primary,PRIMARY,785640242,functional,ACTIVE_OR_OPERATIONAL,3,,,,Latitude; Longitude,YES,INCOMPLETE_MISSING_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1050,ZW080292,Chingele Clinic,Masvingo,Chiredzi,-21.41737,31.61449,RHC,RURAL_HEALTH_CENTRE,Mission,MISSION_FAITH_BASED,Rural,RURAL,primary,PRIMARY,263780054474,functional,ACTIVE_OR_OPERATIONAL,5,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1051,ZW080226,Chipiwa Clinic,Masvingo,Chiredzi,,,RHC,RURAL_HEALTH_CENTRE,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,primary,PRIMARY,263777613448,functional,ACTIVE_OR_OPERATIONAL,5,,,,Latitude; Longitude,YES,INCOMPLETE_MISSING_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1052,ZW080203,Chiredzi District Hospital,Masvingo,Chiredzi,-21.036346,31.671948,General Hospital,HOSPITAL_REQUIRES_LEVEL_REVIEW,Government,GOVERNMENT,Urban,URBAN,secondary,SECONDARY,263780054746,functional,ACTIVE_OR_OPERATIONAL,180,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1056,ZW080232,Chitsa Clinic,Masvingo,Chiredzi,-21.100684,32.148394,RHC,RURAL_HEALTH_CENTRE,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,primary,PRIMARY,263773006389,functional,ACTIVE_OR_OPERATIONAL,6,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1057,ZW080204,Chizvirizvi Rural Health Centre,Masvingo,Chiredzi,-20.982723,32.019231,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,primary,PRIMARY,263771047407,functional,ACTIVE_OR_OPERATIONAL,5,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1058,ZW080235,Chompani Clinic,Masvingo,Chiredzi,-21.532944,31.276597,RHC,RURAL_HEALTH_CENTRE,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,primary,PRIMARY,263774104533,functional,ACTIVE_OR_OPERATIONAL,5,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1059,ZW080341,Crown Range RHC,Masvingo,Chiredzi,-20.902804,31.52092,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,primary,PRIMARY,263773896503,functional,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1062,ZW080228,Dumisa Clinic,Masvingo,Chiredzi,-22.216155,31.403192,RHC,RURAL_HEALTH_CENTRE,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,primary,PRIMARY,263772413281,functional,ACTIVE_OR_OPERATIONAL,5,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1063,ZW080211,Faversham Clinic,Masvingo,Chiredzi,-20.686463,31.351032,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,primary,PRIMARY,263773234276,functional,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1065,ZW080336,Gudo RHC,Masvingo,Chiredzi,-20.748089,32.203184,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,primary,PRIMARY,263772550284,functional,ACTIVE_OR_OPERATIONAL,6,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1066,ZW080338,Gwaseche Clinic,Masvingo,Chiredzi,-21.275695,31.561717,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,primary,PRIMARY,263773561295,functional,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1068,ZW080234,Makambe Clinic,Masvingo,Chiredzi,-21.453638,31.340462,RHC,RURAL_HEALTH_CENTRE,Mission,MISSION_FAITH_BASED,Rural,RURAL,primary,PRIMARY,263786165197,functional,ACTIVE_OR_OPERATIONAL,5,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1069,ZW080207,Malipati Rural Health Centre,Masvingo,Chiredzi,-22.07142,31.4201908112,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,primary,PRIMARY,263772720845,functional,ACTIVE_OR_OPERATIONAL,7,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1074,ZW080209,Muteyo Rural Health Centre,Masvingo,Chiredzi,-20.930514,32.112634,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,primary,PRIMARY,263717134661,functional,ACTIVE_OR_OPERATIONAL,5,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1076,ZW08.03.36,Bwanya Clinic,Masvingo,Chivi,-20.025971,30.395155,RHC,RURAL_HEALTH_CENTRE,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,39280576,Functioning,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1077,ZW08.03.17,Chasiyatende Clinic,Masvingo,Chivi,-20.757702,30.694753,RHC,RURAL_HEALTH_CENTRE,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,773901254,Functioning,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1078,ZW08.03.35,Chidyamakono Clinic,Masvingo,Chivi,-20.250252,30.314438,RHC,RURAL_HEALTH_CENTRE,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,773877246,Functioning,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1079,ZW08.03.25,Chifedza Clinic,Masvingo,Chivi,-20.448964,30.542539,RHC,RURAL_HEALTH_CENTRE,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,776132200,Functioning,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1080,ZW08.03.02,Chigwikwi Rural Health Centre,Masvingo,Chivi,-20.145372,30.20043,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,773550702,Functioning,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1081,ZW08.03.22,Chirogwe Clinic,Masvingo,Chivi,-20.512193,30.576135,RHC,RURAL_HEALTH_CENTRE,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,773249102,Functioning,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1082,ZW08.03.0A,Chivi District Hospital,Masvingo,Chivi,-20.314522,30.507585,District Hospital,DISTRICT_HOSPITAL,Government,GOVERNMENT,Rural,RURAL,Secondary,SECONDARY,777451097,Functioning,ACTIVE_OR_OPERATIONAL,104,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1083,ZW08.03.91,Chivi Mission Clinic,Masvingo,Chivi,-20.344644,30.556736,RHC,RURAL_HEALTH_CENTRE,Mission,MISSION_FAITH_BASED,Rural,RURAL,Primary,PRIMARY,779592989,Functioning,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1084,ZW08.03.0B,Chivi Rural Hospital,Masvingo,Chivi,-20.392355,30.677484,Rural Hospital,RURAL_HOSPITAL,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,787839974,Functioning,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1085,ZW08.03.26,Davira Clinic,Masvingo,Chivi,-20.461151,30.431297,RHC,RURAL_HEALTH_CENTRE,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,783152578,Functioning,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1088,ZW08.03.19,Madzivadondo Clinic,Masvingo,Chivi,-20.190927,30.259283,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,773903259,Functioning,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1089,ZW08.03.03,Mandamabwe Rural Health Centre,Masvingo,Chivi,-20.115775,30.371621,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,712976898,Functioning,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1090,ZW08.03.21,Masinire Clinic,Masvingo,Chivi,-20.399502,30.371423,RHC,RURAL_HEALTH_CENTRE,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,773740910,Functioning,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1091,ZW08.03.04,Ngundu Rural Health Centre,Masvingo,Chivi,-20.802455,30.796919,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,773164680,Functioning,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
1093,ZW08.03.05,Razi Rural Health Centre,Masvingo,Chivi,-20.713593,30.653966,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,,Functioning,ACTIVE_OR_OPERATIONAL,5,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
